match,team,player,type,situation,time_seconds,start_coord_x,start_coord_y,start_coord_z,goal_coord_x,goal_coord_y,goal_coord_z,block_coord_x,block_coord_y,block_coord_z
13981542,Genoa,Aarón Martín,goal,free-kick,4959,39.9,86.9,0,0,52.2,26.6,,,
13981542,Cagliari,Gennaro Borrelli,goal,assisted,3587,6.0,45.4,0,0,51.8,20.9,,,
13981542,Cagliari,Gennaro Borrelli,block,assisted,3455,24.4,26.8,0,0,47.7,13.9,22.0,28.9,0.0
13981542,Genoa,Johan Vásquez,save,set-piece,3215,11.6,40.9,0,0,51.0,27.2,1.4,48.9,0.0
13981542,Genoa,Johan Vásquez,miss,corner,3094,9.7,40.7,0,0,4.9,13.9,6.6,50.2,0.0
13981542,Genoa,Lorenzo Colombo,save,assisted,2936,23.7,39.9,0,0,46.2,17.1,1.5,49.8,0.0
13981542,Cagliari,Matteo Prati,miss,assisted,2831,25.0,54.6,0,0,53.4,75.0,,,
13981542,Genoa,Johan Vásquez,miss,set-piece,2694,13.0,52.3,0,0,31.4,2.8,,,
13981542,Cagliari,Sebastiano Esposito,goal,assisted,2559,14.2,46.8,0,0,53.0,26.6,,,
13981542,Genoa,Leo Østigård,goal,assisted,2436,11.0,50.5,0,0,46.3,15.8,,,
13981542,Genoa,Leo Østigård,block,set-piece,2421,14.1,52.1,0,0,47.4,19.0,12.3,52.2,0.0
13981542,Cagliari,Matteo Prati,miss,assisted,2342,20.9,61.7,0,0,63.4,65.3,,,
13981542,Cagliari,Sebastiano Esposito,miss,regular,2163,9.5,53.6,0,0,62.4,11.1,,,
13981542,Cagliari,Gennaro Borrelli,goal,corner,1957,4.5,47.0,0,0,52.6,5.7,,,
13981542,Genoa,Lorenzo Colombo,save,assisted,1551,9.5,45.4,0,0,53.5,3.2,2.2,49.1,0.0
13981542,Cagliari,Gennaro Borrelli,block,assisted,1349,8.7,62.3,0,0,49.3,19.0,7.7,61.0,0.0
13981542,Genoa,Vitinha,goal,assisted,1074,9.5,56.0,0,0,52.9,10.8,,,
13981542,Genoa,Brooke Norton-Cuffy,save,regular,485,11.0,53.8,0,0,49.2,19.0,2.3,51.4,0.0
13981542,Genoa,Vitinha,save,regular,482,10.8,30.1,0,0,45.9,12.7,1.5,46.0,0.0
13981542,Genoa,Ruslan Malinovskyi,miss,assisted,304,22.0,81.8,0,0,65.4,48.6,,,
13981542,Cagliari,Alessandro Deiola,save,corner,189,12.6,43.6,0,0,51.9,2.5,1.1,50.0,0.0
13981534,Bologna,Federico Bernardeschi,goal,regular,5620,4.5,54.3,0,0,48.2,8.9,,,
13981534,Bologna,Federico Bernardeschi,save,fast-break,5543,11.5,66.1,0,0,45.8,6.3,1.8,52.3,0.0
13981534,Udinese,Vakoun Bayo,miss,corner,5442,8.7,52.4,0,0,63.0,88.9,,,
13981534,Udinese,Vakoun Bayo,miss,assisted,5072,27.8,71.8,0,0,46.4,86.1,,,
13981534,Udinese,Nicolò Bertola,miss,assisted,4914,4.7,44.6,0,0,60.0,20.8,,,
13981534,Bologna,Benjamín Domínguez,block,fast-break,4783,5.5,35.1,0,0,51.9,19.0,4.6,37.2,0.0
13981534,Bologna,Nadir Zortea,miss,free-kick,4597,10.4,19.1,0,0,50.9,56.9,,,
13981534,Udinese,Jakub Piotrowski,miss,set-piece,4428,21.0,61.7,0,0,44.7,87.5,,,
13981534,Bologna,Giovanni Fabbian,miss,assisted,4165,7.0,51.5,0,0,38.8,16.7,,,
13981534,Udinese,Jürgen Ekkelenkamp,miss,regular,4105,25.7,74.0,0,0,65.0,4.2,18.5,50.9,0.0
13981534,Bologna,Tommaso Pobega,goal,regular,3536,12.5,40.5,0,0,48.4,1.3,,,
13981534,Bologna,Tommaso Pobega,goal,fast-break,3190,13.8,46.6,0,0,53.8,3.2,,,
13981534,Udinese,Jürgen Ekkelenkamp,save,free-kick,3036,7.2,14.0,0,0,49.3,33.5,0.0,49.1,0.0
13981534,Udinese,Arthur Atta,miss,regular,2703,13.2,54.0,0,0,63.0,13.9,8.8,57.0,0.0
13981534,Udinese,Nicolò Zaniolo,block,assisted,2701,11.1,42.7,0,0,49.6,19.0,9.7,43.7,0.0
13981534,Bologna,Riccardo Orsolini,save,penalty,2409,11.5,50.0,0,0,52.6,14.6,1.4,50.2,0.0
13981534,Bologna,Tommaso Pobega,miss,regular,2136,22.5,27.0,0,0,66.7,29.2,14.9,29.2,0.0
13981534,Udinese,Arthur Atta,block,assisted,1645,8.5,32.7,0,0,53.9,19.0,7.6,34.1,0.0
13981534,Bologna,Riccardo Orsolini,miss,assisted,1440,14.1,69.4,0,0,67.1,8.3,,,
13981534,Udinese,Jürgen Ekkelenkamp,save,assisted,778,4.5,46.6,0,0,51.6,6.3,3.2,47.3,0.0
13981534,Udinese,Hassane Kamara,save,assisted,366,26.8,27.9,0,0,53.2,7.6,1.1,47.8,0.0
13981534,Udinese,Keinan Davis,miss,assisted,203,8.2,56.1,0,0,36.3,36.1,,,
13981545,Lazio,Adam Marušić,block,assisted,5138,22.8,75.2,0,0,52.1,19.0,8.4,57.9,0.0
13981545,Milan,Strahinja Pavlović,save,set-piece,5082,9.7,66.0,0,0,47.6,5.1,1.2,52.5,0.0
13981545,Lazio,Toma Bašić,save,regular,4981,28.2,56.2,0,0,50.4,4.4,2.3,49.6,0.0
13981545,Milan,Rafael Leão,save,assisted,4800,21.5,29.9,0,0,47.2,17.1,1.4,48.2,0.0
13981545,Lazio,Fisayo Dele-Bashiru,miss,regular,4664,14.5,36.8,0,0,39.5,11.1,9.3,47.8,0.0
13981545,Milan,Alexis Saelemaekers,block,corner,4487,19.0,37.0,0,0,51.9,19.0,3.8,45.8,0.0
13981545,Milan,Davide Bartesaghi,block,free-kick,4455,24.3,63.2,0,0,49.8,19.0,15.1,58.3,0.0
13981545,Lazio,Valentín Castellanos,save,assisted,4231,10.5,49.1,0,0,53.4,3.2,2.9,50.4,0.0
13981545,Milan,Ruben Loftus-Cheek,miss,assisted,3974,9.2,50.1,0,0,31.8,8.3,,,
13981545,Milan,Strahinja Pavlović,block,assisted,3798,20.7,29.1,0,0,50.4,19.0,18.0,31.8,0.0
13981545,Milan,Rafael Leão,save,assisted,3752,8.3,54.4,0,0,51.2,23.4,0.7,51.3,0.0
13981545,Lazio,Gustav Isaksen,miss,assisted,3634,23.4,60.1,0,0,56.5,68.1,,,
13981545,Milan,Youssouf Fofana,miss,regular,3285,15.3,68.7,0,0,61.3,8.3,,,
13981545,Milan,Adrien Rabiot,miss,assisted,3166,16.1,26.8,0,0,36.0,8.3,,,
13981545,Milan,Rafael Leão,goal,assisted,3058,4.9,50.9,0,0,52.0,3.2,,,
13981545,Milan,Adrien Rabiot,block,fast-break,3023,14.4,28.2,0,0,51.6,19.0,10.9,33.2,0.0
13981545,Lazio,Mattia Zaccagni,miss,assisted,2841,8.2,38.3,0,0,40.8,4.2,2.7,50.2,0.0
13981545,Milan,Rafael Leão,block,regular,2765,24.4,44.2,0,0,49.4,19.0,19.2,45.6,0.0
13981545,Milan,Fikayo Tomori,miss,assisted,2521,11.8,61.2,0,0,61.5,5.6,,,
13981545,Lazio,Mattia Zaccagni,save,assisted,1876,4.9,30.7,0,0,49.5,4.4,1.0,46.0,0.0
13981545,Milan,Rafael Leão,block,assisted,1145,14.0,64.6,0,0,48.9,19.0,10.9,61.6,0.0
13981545,Lazio,Gustav Isaksen,miss,regular,543,18.4,53.2,0,0,44.9,90.3,,,
13981545,Milan,Matteo Gabbia,miss,set-piece,323,12.8,44.8,0,0,93.6,9.7,6.0,26.9,0.0
13981545,Milan,Alexis Saelemaekers,block,assisted,200,13.8,55.2,0,0,50.2,19.0,6.6,52.3,0.0
13981545,Lazio,Mario Gila Fuentes,save,set-piece,82,7.0,55.2,0,0,51.1,24.7,1.2,52.0,0.0
13981549,Fiorentina,Amir Richardson,miss,assisted,5611,15.2,54.0,0,0,8.2,4.2,,,
13981549,Atalanta,Nikola Krstović,miss,assisted,5366,13.9,55.8,0,0,41.8,16.7,,,
13981549,Atalanta,Nicola Zalewski,block,assisted,5101,10.8,37.0,0,0,49.2,19.4,9.0,38.4,0.0
13981549,Fiorentina,Rolando Mandragora,miss,free-kick,5033,29.5,48.6,0,0,41.3,5.6,,,
13981549,Fiorentina,Moise Kean,post,set-piece,4542,11.4,50.7,0,0,55.5,19.6,,,
13981549,Atalanta,Éderson,block,fast-break,3933,11.7,46.4,0,0,50.9,19.0,9.4,46.9,0.0
13981549,Fiorentina,Moise Kean,block,corner,3829,8.2,53.2,0,0,52.0,19.0,0.90000000000001,48.4,0.0
13981549,Fiorentina,Dodô,block,regular,3777,13.8,40.9,0,0,48.8,19.0,10.3,43.5,0.0
13981549,Fiorentina,Rolando Mandragora,block,corner,3664,14.4,45.2,0,0,51.4,19.0,10.9,46.0,0.0
13981549,Fiorentina,Moise Kean,miss,assisted,3623,10.1,38.7,0,0,66.4,13.9,8.1,38.1,0.0
13981549,Fiorentina,Fabiano Parisi,block,assisted,3464,26.6,49.3,0,0,50.8,19.0,18.4,49.3,0.0
13981549,Atalanta,Gianluca Scamacca,miss,assisted,3405,25.7,67.2,0,0,62.2,95.8,,,
13981549,Atalanta,Marten de Roon,save,assisted,3215,8.9,45.8,0,0,48.0,7.0,1.2,49.6,0.0
13981549,Fiorentina,Moise Kean,miss,assisted,3145,10.8,41.3,0,0,55.1,76.4,,,
13981549,Atalanta,Ademola Lookman,goal,corner,3059,3.0,57.5,0,0,48.4,32.3,,,
13981549,Atalanta,Charles De Ketelaere,save,corner,3058,7.1,51.9,0,0,48.4,7.0,0.7,52.0,0.0
13981549,Fiorentina,Moise Kean,miss,fast-break,2868,11.1,28.4,0,0,37.0,79.2,,,
13981549,Atalanta,Charles De Ketelaere,save,assisted,2857,11.0,63.4,0,0,46.4,0.6,1.6,52.7,0.0
13981549,Fiorentina,Moise Kean,miss,assisted,2769,5.0,50.8,0,0,76.8,31.9,4.0,48.0,0.0
13981549,Atalanta,Ademola Lookman,miss,assisted,2679,19.1,47.4,0,0,59.5,9.7,,,
13981549,Atalanta,Gianluca Scamacca,miss,set-piece,2623,12.2,53.6,0,0,100.0,36.1,2.2,4.3,0.0
13981549,Atalanta,Odilon Kossounou,goal,assisted,2417,20.3,74.1,0,0,53.4,26.6,,,
13981549,Atalanta,Berat Djimsiti,miss,set-piece,2262,8.3,43.7,0,0,49.9,58.3,,,
13981549,Atalanta,Charles De Ketelaere,save,assisted,2166,18.1,64.8,0,0,52.6,1.9,1.8,50.5,0.0
13981549,Fiorentina,Roberto Piccoli,save,assisted,2119,7.6,33.1,0,0,51.2,1.3,1.6,44.9,0.0
13981549,Atalanta,Charles De Ketelaere,block,assisted,1885,13.5,46.6,0,0,50.3,19.0,11.2,47.1,0.0
13981549,Atalanta,Davide Zappacosta,save,assisted,1618,2.7,36.0,0,0,52.5,6.3,1.4,42.4,0.0
13981549,Fiorentina,Simon Sohm,miss,assisted,1190,10.2,22.0,0,0,68.7,81.9,,,
13981549,Atalanta,Gianluca Scamacca,block,corner,1074,7.4,44.0,0,0,51.4,19.0,6.2,44.8,0.0
13981549,Atalanta,Odilon Kossounou,miss,assisted,902,21.5,59.5,0,0,62.9,6.9,,,
13981549,Atalanta,Charles De Ketelaere,save,assisted,735,18.9,38.7,0,0,48.7,6.3,2.2,48.0,0.0
13981549,Atalanta,Gianluca Scamacca,save,assisted,701,13.8,55.2,0,0,48.9,7.0,1.8,50.9,0.0
13981549,Atalanta,Ademola Lookman,block,assisted,490,20.6,31.7,0,0,50.3,19.0,17.6,34.8,0.0
13981549,Atalanta,Odilon Kossounou,block,assisted,453,12.0,64.0,0,0,47.6,19.0,9.3,61.4,0.0
13981549,Fiorentina,Roberto Piccoli,save,regular,246,4.0,46.8,0,0,50.6,4.4,1.4,48.0,0.0
13981549,Fiorentina,Moise Kean,save,assisted,245,4.6,31.3,0,0,52.7,13.9,1.4,44.6,0.0
13981540,Roma,Mario Hermoso,block,corner,5389,7.5,60.0,0,0,51.6,19.0,6.0,57.8,0.0
13981540,Roma,Tommaso Baldanzi,save,assisted,5363,15.3,51.3,0,0,47.4,8.9,4.4,50.5,0.0
13981540,Roma,Lorenzo Pellegrini,miss,assisted,4606,24.3,49.9,0,0,46.7,69.4,,,
13981540,Napoli,Matteo Politano,save,assisted,4529,25.7,56.4,0,0,52.7,17.1,2.8,49.3,0.0
13981540,Roma,Zeki Çelik,miss,corner,4099,28.7,54.8,0,0,51.8,87.5,,,
13981540,Napoli,Scott McTominay,save,corner,2981,2.6,52.1,0,0,48.1,18.4,1.5,50.9,0.0
13981540,Roma,Matías Soulé,miss,assisted,2745,14.9,62.4,0,0,55.3,63.9,,,
13981540,Napoli,David Neres,miss,fast-break,2288,18.8,27.3,0,0,37.1,6.9,15.9,33.4,0.0
13981540,Napoli,David Neres,goal,fast-break,2106,15.4,51.3,0,0,48.1,5.7,,,
13981540,Roma,Evan Ferguson,miss,assisted,1977,9.1,50.5,0,0,42.5,86.1,,,
13981540,Roma,Evan Ferguson,miss,assisted,1829,24.0,52.6,0,0,49.4,93.1,,,
13981540,Roma,Gianluca Mancini,save,throw-in-set-piece,1284,14.8,69.4,0,0,46.8,22.8,0.3,52.7,0.0
13981540,Napoli,Giovanni Di Lorenzo,miss,assisted,1045,9.5,64.9,0,0,42.9,11.1,,,
13981540,Napoli,Rasmus Højlund,save,regular,503,27.1,39.9,0,0,48.7,20.3,13.1,45.3,0.0
13981540,Napoli,Noa Lang,save,assisted,500,21.7,38.5,0,0,51.0,1.9,19.8,39.2,0.0
13981550,Bologna,Tommaso Pobega,save,regular,5827,26.2,36.0,0,0,48.1,7.0,2.3,49.1,0.0
13981550,Bologna,Jhon Lucumí,miss,regular,5709,19.1,47.8,0,0,41.2,8.3,2.8,57.0,0.0
13981550,Bologna,Tommaso Pobega,block,corner,5473,8.8,54.0,0,0,49.9,19.0,7.1,53.2,0.0
13981550,Bologna,Thijs Dallinga,block,corner,5471,11.0,60.3,0,0,49.5,19.0,9.2,58.7,0.0
13981550,Bologna,Emil Holm,miss,corner,5442,10.1,39.7,0,0,38.5,6.9,6.7,51.6,0.0
13981550,Bologna,Thijs Dallinga,block,regular,5421,18.4,35.2,0,0,50.0,19.0,11.2,41.0,0.0
13981550,Bologna,Emil Holm,miss,assisted,5074,19.1,64.8,0,0,56.3,66.7,,,
13981550,Bologna,Santiago Castro,save,regular,4952,7.4,55.8,0,0,48.1,2.5,1.5,52.3,0.0
13981550,Bologna,Tommaso Pobega,miss,assisted,4882,9.9,45.0,0,0,52.9,65.3,,,
13981550,Bologna,Thijs Dallinga,block,assisted,4824,20.4,44.0,0,0,50.2,19.0,17.1,44.9,0.0
13981550,Cremonese,Filippo Terracciano,miss,corner,4690,3.6,49.5,0,0,49.9,63.9,,,
13981550,Bologna,Santiago Castro,miss,throw-in-set-piece,4547,9.5,42.3,0,0,51.3,56.9,,,
13981550,Bologna,Jhon Lucumí,save,corner,4352,4.3,57.7,0,0,48.3,10.1,1.9,54.3,0.0
13981550,Bologna,Riccardo Orsolini,save,assisted,4200,6.4,65.4,0,0,51.2,33.5,1.4,53.1,0.0
13981550,Bologna,Nicolò Cambiaghi,miss,assisted,3935,10.2,32.3,0,0,0.5,2.8,2.7,100.0,0.0
13981550,Bologna,Tommaso Pobega,miss,corner,3873,4.5,60.5,0,0,65.7,11.1,,,
13981550,Cremonese,Martín Payero,block,corner,3442,21.0,66.4,0,0,51.0,19.0,17.3,63.4,0.0
13981550,Cremonese,Jamie Vardy,block,corner,3436,8.7,60.5,0,0,48.3,19.0,4.2,56.0,0.0
13981550,Cremonese,Martín Payero,save,corner,3434,3.9,63.4,0,0,46.8,24.1,1.1,54.2,0.0
13981550,Cremonese,Filippo Terracciano,save,corner,3406,7.9,52.1,0,0,50.2,32.9,0.7,50.5,0.0
13981550,Cremonese,Tommaso Barbieri,block,regular,3311,21.6,63.4,0,0,49.9,19.0,18.9,61.7,0.0
13981550,Bologna,Riccardo Orsolini,miss,assisted,3265,12.1,55.5,0,0,56.0,73.6,,,
13981550,Bologna,Riccardo Orsolini,miss,corner,3188,19.4,49.5,0,0,50.9,50.0,12.3,49.5,0.0
13981550,Bologna,Tommaso Pobega,block,assisted,3152,19.0,49.3,0,0,50.9,19.0,17.1,49.3,0.0
13981550,Cremonese,Jamie Vardy,goal,assisted,2988,2.0,56.4,0,0,47.2,3.2,,,
13981550,Bologna,Riccardo Orsolini,goal,penalty,2844,11.5,50.0,0,0,46.2,10.8,,,
13981550,Cremonese,Martín Payero,miss,corner,2688,3.0,58.9,0,0,45.2,68.1,,,
13981550,Bologna,Tommaso Pobega,miss,assisted,2472,29.5,52.9,0,0,43.5,5.6,,,
13981550,Bologna,Nicolò Casale,miss,set-piece,2246,6.3,45.4,0,0,41.3,54.2,,,
13981550,Cremonese,Jamie Vardy,goal,assisted,2097,15.6,56.4,0,0,50.0,3.8,,,
13981550,Cremonese,Martín Payero,goal,assisted,1825,18.7,51.9,0,0,47.1,7.6,,,
13981550,Bologna,Nicolò Casale,miss,corner,1209,7.3,43.2,0,0,42.9,5.6,2.0,51.4,0.0
13981550,Bologna,Tommaso Pobega,block,assisted,1127,11.1,44.2,0,0,49.2,19.0,7.7,46.2,0.0
13981550,Bologna,Jens Odgaard,block,regular,1122,13.6,27.8,0,0,53.7,19.0,12.3,29.6,0.0
13981550,Bologna,Riccardo Orsolini,miss,regular,1068,7.7,68.9,0,0,41.0,56.9,,,
13981550,Bologna,Santiago Castro,block,assisted,1066,9.3,65.6,0,0,47.7,19.0,7.9,63.5,0.0
13981550,Bologna,Santiago Castro,save,assisted,610,10.5,44.7,0,0,49.8,15.8,4.0,46.7,0.0
13981550,Bologna,Benjamín Domínguez,save,assisted,478,19.8,25.3,0,0,48.3,19.0,1.5,48.4,0.0
13981550,Bologna,Riccardo Orsolini,post,set-piece,134,15.5,68.5,0,0,55.3,3.8,,,
13981543,Inter,Lautaro Martínez,post,assisted,5117,3.0,56.2,0,0,44.8,17.7,,,
13981543,Inter,Lautaro Martínez,goal,corner,4953,3.0,45.8,0,0,49.4,16.5,,,
13981543,Pisa,M'Bala Nzola,block,assisted,4596,10.7,47.4,0,0,50.6,19.0,9.3,47.7,0.0
13981543,Inter,Lautaro Martínez,goal,assisted,4122,12.0,44.7,0,0,52.6,29.1,,,
13981543,Pisa,M'Bala Nzola,miss,fast-break,3743,14.9,41.8,0,0,41.0,4.2,,,
13981543,Pisa,Gabriele Piccinini,save,assisted,3565,22.6,36.2,0,0,50.6,7.0,0.59999999999999,48.9,0.0
13981543,Inter,Federico Dimarco,block,corner,3406,18.8,67.8,0,0,49.6,19.0,17.0,66.1,0.0
13981543,Inter,Nicolò Barella,block,assisted,3337,13.5,40.9,0,0,50.7,19.0,11.7,42.0,0.0
13981543,Pisa,Henrik Wendel Meister,miss,assisted,3303,2.7,45.8,0,0,60.7,15.3,,,
13981543,Pisa,Henrik Wendel Meister,block,assisted,3055,4.0,51.1,0,0,49.8,19.0,2.4,50.7,0.0
13981543,Inter,Marcus Thuram,block,assisted,2963,7.6,53.4,0,0,50.2,19.0,6.7,53.0,0.0
13981543,Inter,Piotr Zieliński,block,assisted,2796,22.3,34.4,0,0,51.4,19.0,15.4,38.8,0.0
13981543,Pisa,Idrissa Touré,save,throw-in-set-piece,2735,11.9,61.5,0,0,51.9,13.9,1.5,52.3,0.0
13981543,Inter,Lautaro Martínez,miss,assisted,2364,14.4,49.6,0,0,51.6,75.0,,,
13981543,Inter,Petar Sučić,block,corner,2244,14.5,54.6,0,0,50.9,19.0,9.6,52.7,0.0
13981543,Inter,Lautaro Martínez,miss,assisted,1954,11.5,53.7,0,0,47.4,77.8,,,
13981543,Inter,Marcus Thuram,miss,assisted,1770,12.6,33.1,0,0,40.7,33.3,,,
13981543,Pisa,Gabriele Piccinini,miss,set-piece,1714,11.7,60.5,0,0,59.5,4.2,,,
13981543,Inter,Lautaro Martínez,miss,set-piece,1592,11.6,56.2,0,0,58.0,9.7,,,
13981543,Pisa,Henrik Wendel Meister,miss,assisted,762,14.2,35.2,0,0,37.3,29.2,,,
13981543,Inter,Federico Dimarco,save,free-kick,618,23.3,66.3,0,0,51.5,14.6,1.2,50.9,0.0
13981543,Pisa,Antonio Caracciolo,block,assisted,468,24.4,68.3,0,0,49.2,19.0,19.3,64.6,0.0
13981543,Inter,Hakan Çalhanoğlu,miss,assisted,382,24.1,60.7,0,0,46.6,83.3,,,
13981543,Pisa,M'Bala Nzola,miss,regular,100,7.3,66.2,0,0,39.7,9.7,,,
13981546,Lecce,Tete Morente,block,free-kick,5581,24.1,34.2,0,0,51.2,19.0,15.0,39.7,0.0
13981546,Torino,Kristjan Asllani,save,penalty,5402,11.5,50.0,0,0,46.7,1.3,0.90000000000001,50.5,0.0
13981546,Lecce,Riccardo Sottil,block,free-kick,5019,23.3,70.3,0,0,54.2,19.0,11.9,58.3,0.0
13981546,Lecce,Kialonda Gaspar,miss,corner,4728,9.4,57.3,0,0,47.2,91.7,,,
13981546,Torino,Niels Nkounkou,miss,regular,3711,22.1,35.8,0,0,55.1,75.0,,,
13981546,Torino,Che Adams,goal,fast-break,3389,13.6,62.0,0,0,54.0,22.8,,,
13981546,Torino,Cesare Casadei,block,assisted,3315,25.0,50.3,0,0,51.2,19.0,22.5,50.1,0.0
13981546,Lecce,Nikola Štulić,block,assisted,3177,9.7,47.2,0,0,49.2,19.0,8.0,47.8,0.0
13981546,Torino,Niels Nkounkou,block,regular,2760,10.1,35.6,0,0,49.6,19.0,8.8,37.5,0.0
13981546,Torino,Duván Zapata,save,fast-break,2692,9.0,52.7,0,0,50.3,5.1,1.2,50.7,0.0
13981546,Torino,Kristjan Asllani,miss,regular,2645,42.4,31.7,0,0,32.8,9.7,,,
13981546,Torino,Kristjan Asllani,block,regular,2529,18.9,50.1,0,0,49.1,19.0,12.9,50.4,0.0
13981546,Torino,Marcus Pedersen,save,assisted,2489,8.0,61.2,0,0,50.1,8.2,0.7,52.3,0.0
13981546,Torino,Che Adams,miss,regular,2445,23.4,35.2,0,0,59.2,5.6,0.59999999999999,42.6,0.0
13981546,Torino,Cesare Casadei,miss,corner,2381,13.8,49.3,0,0,53.1,76.4,,,
13981546,Torino,Cesare Casadei,block,corner,2378,9.0,50.1,0,0,51.0,19.0,6.7,49.8,0.0
13981546,Torino,Saúl Coco,save,corner,2275,9.9,46.8,0,0,49.5,4.4,0.3,50.4,0.0
13981546,Lecce,Kialonda Gaspar,miss,corner,1821,4.3,57.9,0,0,61.0,34.7,,,
13981546,Lecce,Nikola Štulić,block,fast-break,1648,11.4,39.7,0,0,52.0,19.0,9.2,41.3,0.0
13981546,Lecce,Lameck Banda,goal,assisted,1265,4.3,42.7,0,0,54.2,13.9,,,
13981546,Lecce,Lassana Coulibaly,goal,corner,1170,3.0,61.7,0,0,48.9,21.5,,,
13981546,Lecce,Medon Berisha,block,assisted,1019,25.4,64.4,0,0,50.1,19.0,11.9,56.7,0.0
13981546,Torino,Che Adams,save,throw-in-set-piece,855,7.3,51.9,0,0,50.2,22.2,0.5,50.9,0.0
13981546,Torino,Che Adams,miss,regular,736,39.4,20.0,0,0,36.8,16.7,,,
13981546,Lecce,Medon Berisha,miss,assisted,153,39.5,28.9,0,0,0.5,9.7,5.7,94.4,0.0
13981548,Como,Nico Paz,save,free-kick,5790,30.3,48.0,0,0,50.6,17.1,1.6,50.2,0.0
13981548,Sassuolo,Tarik Muharemović,block,corner,5685,13.3,60.8,0,0,52.3,19.0,6.2,53.8,0.0
13981548,Como,Nicolas-Gerrit Kühn,save,assisted,5250,8.4,69.3,0,0,49.0,7.6,2.4,56.0,0.0
13981548,Como,Lucas Da Cunha,save,assisted,4743,22.8,38.6,0,0,47.7,28.5,2.3,48.9,0.0
13981548,Como,Máximo Perrone,save,assisted,4728,5.5,60.7,0,0,49.7,15.8,2.7,54.9,0.0
13981548,Sassuolo,Cristian Volpato,miss,assisted,4584,7.3,63.6,0,0,43.9,36.1,,,
13981548,Sassuolo,Luca Moro,miss,assisted,4583,7.9,41.5,0,0,0.8,27.8,9.4,67.2,0.0
13981548,Sassuolo,Tarik Muharemović,miss,corner,4459,9.2,53.4,0,0,48.9,86.1,,,
13981548,Como,Nico Paz,save,assisted,4035,8.3,50.6,0,0,50.0,26.6,1.5,50.5,0.0
13981548,Sassuolo,Andrea Pinamonti,save,set-piece,3932,12.5,70.3,0,0,46.1,14.6,1.6,52.0,0.0
13981548,Como,Nico Paz,miss,assisted,3681,26.7,50.5,0,0,69.4,16.7,20.5,45.7,0.0
13981548,Como,Anastasios Douvikas,save,assisted,3364,2.8,34.5,0,0,45.7,8.9,2.4,36.5,0.0
13981548,Como,Alberto Moreno,goal,assisted,3130,13.4,48.0,0,0,51.8,24.1,,,
13981548,Sassuolo,Armand Laurienté,save,assisted,2897,14.7,70.3,0,0,50.3,10.8,1.6,50.9,0.0
13981548,Como,Nico Paz,save,assisted,2333,15.1,46.8,0,0,48.3,29.7,1.0,49.8,0.0
13981548,Sassuolo,Nemanja Matić,save,assisted,1893,20.7,32.3,0,0,52.9,5.1,2.0,47.3,0.0
13981548,Como,Jayden Addai,save,fast-break,1694,15.5,59.9,0,0,49.5,5.7,2.0,52.7,0.0
13981548,Como,Jesús Rodriguez,save,assisted,1553,15.7,27.5,0,0,50.4,13.9,1.8,46.4,0.0
13981548,Como,Nico Paz,miss,assisted,1160,21.0,74.4,0,0,28.2,47.2,,,
13981548,Sassuolo,Nemanja Matić,save,corner,1093,2.3,40.7,0,0,49.4,12.7,0.3,46.2,0.0
13981548,Sassuolo,Andrea Pinamonti,block,regular,1042,18.4,49.1,0,0,50.9,19.0,14.5,49.1,0.0
13981548,Como,Anastasios Douvikas,goal,corner,802,6.7,47.9,0,0,52.8,6.3,,,
13981548,Como,Alberto Moreno,block,corner,800,14.5,29.7,0,0,47.6,19.0,8.0,39.9,0.0
13981548,Sassuolo,Armand Laurienté,block,fast-break,731,12.8,32.1,0,0,52.3,19.0,9.8,35.7,0.0
13981548,Sassuolo,Domenico Berardi,save,assisted,593,7.9,76.4,0,0,50.9,19.6,0.59999999999999,55.1,0.0
13981548,Como,Nico Paz,save,assisted,562,23.5,65.2,0,0,49.8,22.2,1.4,51.6,0.0
13981548,Como,Jayden Addai,block,regular,560,15.3,53.0,0,0,50.5,19.0,10.9,52.0,0.0
13981548,Como,Jesús Rodriguez,save,assisted,558,14.6,31.7,0,0,50.3,8.2,0.59999999999999,47.8,0.0
13981548,Como,Alberto Moreno,miss,assisted,476,18.9,46.7,0,0,58.7,8.3,,,
13981548,Sassuolo,Armand Laurienté,block,regular,343,20.4,32.3,0,0,47.9,19.0,15.0,37.5,0.0
13981551,Juventus,Andrea Cambiaso,miss,assisted,5334,23.4,46.2,0,0,51.1,81.9,,,
13981551,Cagliari,Mattia Felici,save,fast-break,5272,9.2,33.5,0,0,53.3,5.7,1.5,46.9,0.0
13981551,Juventus,Francisco Conceição,save,assisted,4620,13.6,56.6,0,0,48.7,12.7,2.8,51.3,0.0
13981551,Juventus,Francisco Conceição,miss,assisted,4271,13.6,46.0,0,0,53.9,73.6,,,
13981551,Cagliari,Riyad Idrissi,save,assisted,3477,6.0,32.8,0,0,53.9,10.8,1.2,45.1,0.0
13981551,Juventus,Teun Koopmeiners,miss,corner,3118,13.2,55.3,0,0,42.5,2.8,,,
13981551,Juventus,Francisco Conceição,block,assisted,3075,17.2,60.5,0,0,49.8,19.0,13.8,58.5,0.0
13981551,Juventus,Francisco Conceição,save,assisted,2801,14.2,45.0,0,0,50.3,3.8,10.6,45.5,0.0
13981551,Cagliari,Michael Folorunsho,miss,assisted,2761,22.3,34.2,0,0,62.4,4.2,,,
